country,year,gdp_growth,gov_size,investment,inflation,trade_open,gdp_future,gov_lag1,gov_lag2
BRA,2008,5.09419544811998,18.8393928715842,19.3853295545005,5.67859390284168,27.2575694165953,-0.12581200299141,18.9429876166654,19.0389169434879
BRA,2009,-0.12581200299141,19.6506384028556,19.1019580386452,4.88803479876798,22.1059756060711,7.52822581812151,18.8393928715842,18.9429876166654
BRA,2010,7.52822581812151,19.0168578361845,20.5346736503101,5.03872690108074,22.7721781132208,3.97442307944702,19.6506384028556,18.8393928715842
BRA,2011,3.97442307944702,18.6692569362796,20.6089642091972,6.6364496221309,23.9344051765103,1.92117598509462,19.0168578361845,19.6506384028556
BRA,2012,1.92117598509462,18.530103265812,20.7167127710863,5.40349914036997,25.1142736103322,3.0048226702888,18.6692569362796,19.0168578361845
BRA,2013,3.0048226702888,18.8924789945529,20.9119218716012,6.204310666401,25.7859573281452,0.503955740273241,18.530103265812,18.6692569362796
BRA,2014,0.503955740273241,19.1535387106968,19.873028904781,6.32904015516138,24.685405813292,-3.54576339347278,18.8924789945529,18.530103265812
BRA,2015,-3.54576339347278,19.7768199561866,17.8358070494598,9.02990102416136,26.9536259372369,-3.2759169063211,19.1535387106968,18.8924789945529
BRA,2016,-3.2759169063211,20.3792974269012,15.524327323785,8.73914352329393,24.5336820770756,1.32286905390815,19.7768199561866,19.1535387106968
BRA,2017,1.32286905390815,20.1619046967128,14.5589865164471,3.44637335032669,24.3197343741684,1.78366676137003,20.3792974269012,19.7768199561866
BRA,2018,1.78366676137003,19.8950877838984,15.0969119559144,3.66485028376728,28.876203376153,1.22077782271943,20.1619046967128,20.3792974269012
BRA,2019,1.22077782271943,19.9835812871943,15.4711697443353,3.73297621216893,28.8902578697354,-3.27675879612903,19.8950877838984,20.1619046967128
BRA,2020,-3.27675879612903,20.1351530146558,16.5610215624606,3.21176803803376,32.3020785443492,4.7626043797061,19.9835812871943,19.8950877838984
BRA,2021,4.7626043797061,18.5475883604547,17.9178490537897,8.30165975585673,37.6563307592575,3.01669435408112,20.1351530146558,19.9835812871943
BRA,2022,3.01669435408112,18.4022127200972,17.8004023929581,9.28010608956872,38.8160659764321,3.24165532813583,18.5475883604547,20.1351530146558
BRA,2023,3.24165532813583,19.0426107944103,16.4109751089246,4.59356282283203,33.6662298301284,3.41931516597739,18.4022127200972,18.5475883604547
CHL,1992,11.5019314370192,9.55139959410647,23.4984374150546,15.4258064688927,55.5417477003547,6.6855844008042,9.56808875814587,9.66986420713209
CHL,1993,6.6855844008042,9.90342618638723,26.2188854128558,12.7277669490963,52.9138530560271,5.07680374667352,9.55139959410647,9.56808875814587
CHL,1994,5.07680374667352,9.87254217393678,24.7209918225773,11.4431196444972,52.8076839539658,9.25542757753573,9.90342618638723,9.55139959410647
CHL,1995,9.25542757753573,9.77908979379382,25.6194615701593,8.23263034116114,54.6874835998853,7.1148626270751,9.87254217393678,9.90342618638723
CHL,1996,7.1148626270751,11.3042387762434,27.8972581435149,7.35911781788767,53.9207498943257,7.3917392684331,9.77908979379382,9.87254217393678
CHL,1997,7.3917392684331,11.4376438172391,28.6348402036352,6.13386464357927,54.0992981792892,4.18088662700669,11.3042387762434,9.77908979379382
CHL,1998,4.18088662700669,11.8075864366811,27.5785924607994,5.11024954517559,53.8361785153282,-0.2736313981937,11.4376438172391,11.3042387762434
CHL,1999,-0.2736313981937,12.6522045996008,22.4124643537202,3.33687917526023,54.6956098321562,4.9716214882971,11.8075864366811,11.4376438172391
CHL,2000,4.9716214882971,12.5909258671039,22.0430833649528,3.84327295706565,58.7119230876973,3.15403492459967,12.6522045996008,11.8075864366811
CHL,2001,3.15403492459967,12.6430976838425,22.4880808842009,3.56910053001466,62.1447669687645,3.20279913520113,12.5909258671039,12.6522045996008
CHL,2002,3.20279913520113,12.7485938739069,22.2745048951617,2.48939816650705,62.4838519016295,4.72324526861041,12.6430976838425,12.5909258671039
CHL,2003,4.72324526861041,12.1781884394566,22.0896272485269,2.8101787574361,65.693419590905,6.67425416822923,12.7485938739069,12.6430976838425
CHL,2004,6.67425416822923,11.4302095052364,21.3985792799726,1.05473871403516,69.8893600532458,5.83704571917758,12.1781884394566,12.7485938739069
CHL,2005,5.83704571917758,10.9536305505405,23.3687952186214,3.05257621387849,72.0625342380294,6.04999082563968,11.4302095052364,12.1781884394566
CHL,2006,6.04999082563968,10.2971154567969,21.0647060199714,3.39201733699405,73.7116350448521,5.16823098528431,10.9536305505405,11.4302095052364
CHL,2007,5.16823098528431,10.5459552760673,21.979843266088,4.40779938398044,76.9770247140928,3.78939280635238,10.2971154567969,10.9536305505405
CHL,2008,3.78939280635238,11.2649291903438,26.8810652987589,8.71626873039607,80.6766262406468,-1.11803723642878,10.5459552760673,10.2971154567969
CHL,2009,-1.11803723642878,12.8685277947587,24.1203156040117,0.353045178360936,66.6860309631418,5.85165102224047,11.2649291903438,10.5459552760673
CHL,2010,5.85165102224047,12.5461769482963,23.0154606048027,1.4107110795432,69.7176801370338,6.22389678509138,12.8685277947587,11.2649291903438
CHL,2011,6.22389678509138,12.3111909097858,24.720392213308,3.34121694259302,72.4816428077334,6.15534001855494,12.5461769482963,12.8685277947587
CHL,2012,6.15534001855494,12.3259315107792,26.7526624059251,3.00744840213047,68.156142891334,3.30850824710085,12.3111909097858,12.5461769482963
CHL,2013,3.30850824710085,12.7855842175532,26.3486828076349,1.7895555398459,65.1432879523879,1.79264947139259,12.3259315107792,12.3111909097858
CHL,2014,1.79264947139259,13.2263259780646,25.4735403211118,4.71867527854671,65.6346281218887,2.15194249981184,12.7855842175532,12.3259315107792
CHL,2015,2.15194249981184,13.5921177180299,25.4703710407419,4.34877353217044,59.3491104775309,1.753038749071,13.2263259780646,12.7855842175532
CHL,2016,1.753038749071,14.3426676192841,24.129197616698,3.78619355893118,56.0578610877723,1.35769537343957,13.5921177180299,13.2263259780646
CHL,2017,1.35769537343957,14.6487131962187,22.2576646322298,2.18271846868519,56.0261589675707,3.99002947789977,14.3426676192841,13.5921177180299
CHL,2018,3.99002947789977,14.856473757383,23.0497926473567,2.43488981353057,58.177050633437,0.634367533828438,14.6487131962187,14.3426676192841
CHL,2019,0.634367533828438,15.2539557255243,24.5496860909505,2.55754475703326,57.6117545680829,-6.14347479224092,14.856473757383,14.6487131962187
CHL,2020,-6.14347479224092,16.0263618695537,22.5660080465409,3.04549084804326,58.1828635629748,11.3149204879049,15.2539557255243,14.856473757383
CHL,2021,11.3149204879049,14.7373122384899,23.3256236274779,4.52456838259143,64.8774063237834,2.15399356192458,16.0263618695537,15.2539557255243
CHL,2022,2.15399356192458,14.7249541091785,25.6432104842936,11.6438667110559,75.2016177425303,0.521367977246825,14.7373122384899,16.0263618695537
CHL,2023,0.521367977246825,15.299339236854,24.2438038833976,7.58168251407962,60.7247236874408,2.64431154871538,14.7249541091785,14.7373122384899
DEU,1992,2.01361340926105,19.1331021293767,25.0085093193129,5.0569779673173,44.6840440028306,-0.973033082340891,18.6087672231263,19.0305949844275
DEU,1993,-0.973033082340891,19.2807880091502,23.9617262453481,4.47457650752808,39.7493939704326,2.59685569693275,19.1331021293767,18.6087672231263
DEU,1994,2.59685569693275,19.2250356361737,24.0247113741961,2.69305639854954,41.0957443335763,1.50499384201356,19.2807880091502,19.1331021293767
DEU,1995,1.50499384201356,19.3697662545462,23.4646539609354,1.70616041317076,42.6061486475818,1.0378755674358,19.2250356361737,19.2807880091502
DEU,1996,1.0378755674358,19.6391608246567,22.9329136765255,1.44972701963238,43.903586095325,1.85432238398302,19.3697662545462,19.2250356361737
DEU,1997,1.85432238398302,19.2955398082534,22.5726166390468,1.93937198922729,48.380321068738,2.09561231172233,19.6391608246567,19.3697662545462
DEU,1998,2.09561231172233,19.0236412815048,22.700871775346,0.911183535014403,50.1554657792327,2.12957016297766,19.2955398082534,19.6391608246567
DEU,1999,2.12957016297766,19.0821474649054,22.8334713369664,0.585433064230783,51.519227436406,2.8765231247659,19.0236412815048,19.2955398082534
DEU,2000,2.8765231247659,18.860569292751,22.8829484518656,1.44026838719741,59.1955992975405,1.63614170690956,19.0821474649054,19.0236412815048
DEU,2001,1.63614170690956,18.7505067113635,21.5433631059471,1.98385731334471,59.5592863682118,-0.228255715793637,18.860569292751,19.0821474649054
DEU,2002,-0.228255715793637,19.0132502158895,19.8867030080599,1.42080615551526,58.3325687248129,-0.529801394291297,18.7505067113635,18.860569292751
DEU,2003,-0.529801394291297,19.0734600434664,19.2638822568625,1.03422218628562,58.9145442942507,1.16208684507278,19.0132502158895,18.7505067113635
DEU,2004,1.16208684507278,18.5669242577539,18.8314639081743,1.66573696655991,62.9064909465164,0.885485292551564,19.0734600434664,19.0132502158895
DEU,2005,0.885485292551564,18.4739713893822,18.7644203275559,1.54691114751328,66.9531024934321,3.86668241523209,18.5669242577539,19.0734600434664
DEU,2006,3.86668241523209,18.0172946772292,19.4624059220668,1.57742642840563,72.7591934646234,2.8891174138025,18.4739713893822,18.5669242577539
DEU,2007,2.8891174138025,17.5553649959484,19.7151702055684,2.2983440070095,74.8838416816798,0.887902330743628,18.0172946772292,18.4739713893822
DEU,2008,0.887902330743628,17.9538713464747,19.9630399184329,2.62837981637219,76.1131665945746,-5.54455451920674,17.5553649959484,18.0172946772292
DEU,2009,-5.54455451920674,19.6050072775535,18.8381977329318,0.312739007368446,66.1391275757126,4.13463778522758,17.9538713464747,17.5553649959484
DEU,2010,4.13463778522758,19.1827581196516,19.1861612229759,1.1038103778926,73.8852351200263,3.75796884489337,19.6050072775535,17.9538713464747
DEU,2011,3.75796884489337,18.6995569567259,20.0081182128282,2.07517283735874,78.433002901442,0.463512036709204,19.1827581196516,19.6050072775535
DEU,2012,0.463512036709204,18.9052184847532,19.9663127661399,2.00848884782956,79.3316495670315,0.396995583779145,18.6995569567259,19.1827581196516
DEU,2013,0.396995583779145,19.2533699868829,19.5771468839831,1.50472330251876,77.5860288576931,2.18018602168017,18.9052184847532,18.6995569567259
DEU,2014,2.18018602168017,19.2146344242026,19.782574460457,0.906794000434245,76.8483516336234,1.66300602334775,19.2533699868829,18.9052184847532
DEU,2015,1.66300602334775,19.3036024917153,19.7477510746575,0.514426137125456,77.7565815686922,2.22222216259371,19.2146344242026,19.2533699868829
DEU,2016,2.22222216259371,19.5245695901052,20.0438468833034,0.491747008445174,76.0059902166055,2.797906720551,19.3036024917153,19.2146344242026
DEU,2017,2.797906720551,19.4478730074915,20.1339289732412,1.50949485109628,77.4548394742448,1.13569604599849,19.5245695901052,19.3036024917153
DEU,2018,1.13569604599849,19.4857645390401,20.8175234345652,1.73216879766941,79.1252260463654,0.977734697038784,19.4478730074915,19.5245695901052
DEU,2019,0.977734697038784,19.8895196309028,21.1522978107472,1.44565976888253,79.0732427175683,-4.13191443239947,19.4857645390401,19.4478730074915
DEU,2020,-4.13191443239947,21.7243937497102,21.3426763110307,0.144877925813981,72.9335327120137,3.90999994204108,19.8895196309028,19.4857645390401
DEU,2021,3.90999994204108,21.6396095960721,21.181504152251,3.06666666666673,79.9195348609851,1.8092581243061,21.7243937497102,19.8895196309028
DEU,2022,1.8092581243061,21.3296017686915,21.6010467765749,6.87257438551096,88.7857542130501,-0.869647578573321,21.6396095960721,21.7243937497102
USA,1992,3.52249717301392,16.0786874646011,19.8271651099707,3.02881967814969,19.9505945023923,2.75179586709815,16.3175698333049,15.9007731491978
USA,1993,2.75179586709815,15.6452689260237,20.090153048184,2.95165696638559,20.0446187019752,4.02902272983438,16.0786874646011,16.3175698333049
USA,1994,4.02902272983438,15.2060534337024,20.4037991908043,2.60744159215453,21.0554591617453,2.6844307317787,15.6452689260237,16.0786874646011
USA,1995,2.6844307317787,14.9447710913016,20.8645990856506,2.80541968853662,22.4533816490568,3.77277269119453,15.2060534337024,15.6452689260237
USA,1996,3.77277269119453,14.5283200229106,21.3203021086514,2.93120419993441,22.6870719902412,4.44712793566428,14.9447710913016,15.2060534337024
USA,1997,4.44712793566428,14.2293238255567,21.5828300395015,2.33768993730735,23.4283210916839,4.48313335374613,14.5283200229106,14.9447710913016
USA,1998,4.48313335374613,13.9868964790694,22.2552516782792,1.55227909874364,22.8258909523693,4.78842504725272,14.2293238255567,14.5283200229106
USA,1999,4.78842504725272,14.0317985261662,22.7876776867312,2.18802719697358,23.3135637046602,4.07758575682804,13.9868964790694,14.2293238255567
USA,2000,4.07758575682804,14.0239517400802,23.1462885256504,3.37685727149929,25.1029953595813,0.955538348341605,14.0317985261662,13.9868964790694
USA,2001,0.955538348341605,14.5356379493206,22.5385071620869,2.82617111885407,22.967181335596,1.70044732643726,14.0239517400802,14.0317985261662
USA,2002,1.70044732643726,15.0590355024837,21.5398908373713,1.58603162650601,22.2863741094897,2.79560596320081,14.5356379493206,14.0239517400802
USA,2003,2.79560596320081,15.2436331781727,21.6226206280687,2.27009497336115,22.6273130062789,3.84777169556921,15.0590355024837,14.5356379493206
USA,2004,3.84777169556921,15.158309850606,22.1277420778003,2.67723669309172,24.4480622643257,3.48354993555606,15.2436331781727,15.0590355024837
USA,2005,3.48354993555606,15.047143394,22.9346369798954,3.3927468454955,25.6385530316517,2.78453963650701,15.158309850606,15.2436331781727
USA,2006,2.78453963650701,15.0044511883738,23.038167049868,3.22594410070404,26.9752780973197,2.00385829784946,15.047143394,15.158309850606
USA,2007,2.00385829784946,15.1892879283282,22.3230160837388,2.85267248150138,28.0120176822667,0.113587249881704,15.0044511883738,15.047143394
USA,2008,0.113587249881704,15.9340733958399,21.235478492072,3.839100296651,29.8677957945319,-2.57650022958367,15.1892879283282,15.0044511883738
USA,2009,-2.57650022958367,16.8076950275681,18.8101380427197,-0.355546266299747,24.7595311689876,2.69519257744442,15.9340733958399,15.1892879283282
USA,2010,2.69519257744442,16.6858457892174,18.3139445259228,1.6400434423899,28.2198952346731,1.56440685763506,16.8076950275681,15.9340733958399
USA,2011,1.56440685763506,16.098427999507,18.7369868048565,3.156841568622,30.8424862411943,2.28911338669843,16.6858457892174,16.8076950275681
USA,2012,2.28911338669843,15.4758416244692,19.5126025510627,2.06933726526067,30.6818353657295,2.11783009790057,16.098427999507,16.6858457892174
USA,2013,2.11783009790057,15.0253298264668,19.7983980671233,1.46483265562717,30.0079539684645,2.52381981363968,15.4758416244692,16.098427999507
USA,2014,2.52381981363968,14.5992974323344,20.4864937674979,1.62222297740817,30.0044781614855,2.94555045484053,15.0253298264668,15.4758416244692
USA,2015,2.94555045484053,14.3028948337723,20.7502235317815,0.118627135552451,27.8235649187872,1.81945147788167,14.5992974323344,15.0253298264668
USA,2016,1.81945147788167,14.1928765356073,20.8016632416177,1.26158320570536,26.6079620604584,2.45762229852507,14.3028948337723,14.5992974323344
USA,2017,2.45762229852507,13.9429433442707,21.1343937588394,2.13011000365961,27.3130208877206,2.96650506901305,14.1928765356073,14.3028948337723
USA,2018,2.96650506901305,13.9274534549159,21.4240428649128,2.44258329692817,27.6103792720958,2.58382533412825,13.9429433442707,14.1928765356073
USA,2019,2.58382533412825,14.1009184202812,21.4897485242357,1.81221007526021,26.4537594940475,-2.16302914036166,13.9274534549159,13.9429433442707
USA,2020,-2.16302914036166,15.0912418134706,21.8887242742465,1.23358439630629,23.4015629969394,6.05505293244555,14.1009184202812,13.9274534549159
USA,2021,6.05505293244555,14.4381701420122,21.6159536186479,4.69785886363742,25.6095576621932,2.51237531986017,15.0912418134706,14.1009184202812
